Layer,Layer_Description,City,Country,Latitude,Longitude,Date,Moisture_Percent,Status,Description,Recommendation,Current_Percent,Average_Percent,Min_Percent,Max_Percent
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-17,23.21,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-18,23.23,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-18,23.25,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-18,23.3,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-18,23.3,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-18,23.24,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-18,23.19,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-18,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-18,23.21,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-19,23.24,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-19,23.27,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-19,23.29,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-19,23.29,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-19,23.23,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-19,23.17,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-19,23.17,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-19,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-20,23.22,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-20,23.23,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-20,23.26,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-20,23.25,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-20,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-20,23.15,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-20,23.14,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-20,23.15,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-21,23.17,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-21,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-21,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-21,23.2,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-21,23.14,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-21,23.09,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-21,23.1,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-21,23.11,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-22,23.13,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-22,23.16,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-22,23.17,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-22,23.16,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-22,23.09,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-22,23.04,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-22,23.04,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-22,23.06,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-23,23.08,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-23,23.1,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-23,23.11,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-23,23.1,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-23,23.05,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-23,23.01,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-23,23.04,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-23,23.05,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-24,23.07,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-24,23.1,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-24,23.11,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-24,23.1,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-24,23.04,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-24,22.99,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-24,22.98,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-24,23.0,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-25,23.02,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-25,23.04,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-25,23.06,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-25,23.06,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-25,23.0,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-25,22.95,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-25,22.95,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-25,22.97,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-26,22.99,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-26,23.01,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-26,23.05,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-26,23.04,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-26,22.98,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-26,22.93,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-26,22.93,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-26,22.95,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-27,22.97,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-27,22.99,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-27,23.01,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-27,23.0,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-27,22.93,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-27,22.87,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-27,22.88,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-27,22.89,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-28,22.91,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-28,22.93,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-28,22.95,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-28,22.93,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-28,22.87,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-28,22.82,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-28,22.79,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-28,22.81,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-29,22.82,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-29,22.84,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-29,22.87,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-29,22.86,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-29,22.81,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-29,22.76,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-29,22.76,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-29,22.78,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-30,22.8,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-30,22.82,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-30,22.84,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-30,22.83,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-30,22.77,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-30,22.73,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-30,22.73,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-30,22.75,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-31,22.77,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-31,22.79,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-31,22.81,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-31,22.81,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-31,22.75,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-31,22.7,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-31,22.7,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-01-31,22.71,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-01,22.73,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-01,22.75,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-01,22.75,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-01,22.75,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-01,22.7,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-01,22.68,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-01,22.74,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-01,22.76,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-02,22.79,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-02,22.82,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-02,22.85,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-02,22.84,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-02,22.79,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-02,22.75,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-02,22.98,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-02,22.99,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-03,23.01,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-03,23.02,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-03,23.09,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-03,23.06,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-03,22.98,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-03,22.92,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
sm_rootzone,Humidité du sol en zone racinaire (0-100cm),Bohicon,Benin,7.1782,2.0667,2025-02-03,22.91,moderate,Humidité modérée,"Surveiller, irrigation possible",22.15,23.11,22.15,24.02
